id,name,vendor,type,segment,condition,warranty_tag,cpu,ram,ssd,gpu,screen,price,compare_at,stock_tracked,qty,url,collections,price_band
60354568,[New100%] Laptop Lenovo LOQ 2024 15ARP9 Ryzen 5-7235HS | 12GB | 512GB | RTX 4050 6GB | 15.6 inch FHD 144hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 5-7235HS,12GB DDR5,512GB NVMe,Nvidia Geforce RTX 4050,15.6 inch 144Hz,25190000,30990000,no,0,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-15arp9-ryzen-5-7235hs-12gb-512gb-rtx-4050-6gb-15-6-inch-fhd-144hz,laptop-gaming,20–30tr
55071332,[New 100%] Laptop Dell Inspiron 7445 2in1 Ryzen 7  - 8840HS | 16GB | 1TB | AMD Radeon Graphics | 14 inch FHD+ Touch,Dell,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen™ 5 8840HS,8GB,1TB M.2 PCIe NVMe,AMD Radeon™ Graphics,14.0-inch 16:10 FHD+ (1920 x 1200) Touch 250nits WVA Display with ComfortView Support,25390000,28990000,yes,5,https://laptoptv.vn/new-100-laptop-dell-inspiron-7445-2in1-2024-ryzen-7-8840hs-16gb-1tb-amd-radeon-graphics-14-inch-fhd-touch,deal-shock|laptop-2in1,20–30tr
60481468,[New100%] HP Omnibook X Flip 16-as0023dx | Ultra 7 256V | Ram 16GB | SSD 1TB | Màn 16 FHD+ Touch,HP,Laptop,Xoay gập,Mới,12 Tháng,Core Ultra 7 256V,16GB DDR5,1TB NVMe PCIe,Intel Graphics,14 inch 2K Cảm ứng,25480000,29980000,no,0,https://laptoptv.vn/new100-hp-omnibook-x-flip-14-fm0023dx-2025-core-ultra-7-256v-16gb-1tb-intel-arc-140v-14-icnh-2k-touch,deal-shock|laptop-2in1,20–30tr
44712729,Laptop Gaming cũ Acer Predator Triton 300 SE Core i7-11375H | 16GB | 512GB | RTX 3050Ti 4GB | 14 inch FHD,Acer,Laptop,Gaming,Cũ,6 Tháng,Intel Core i7-11375H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA RTX 3050Ti 4GB,14 inch FHD,25590000,28190000,no,0,https://laptoptv.vn/acer-predator-triton-300-se-core-i7-11375h-16gb-512gb-3050ti,laptop-gaming,20–30tr
46690723,[New 100%] Acer Nitro V Ryzen 5 7535HS | 16GB | 512GB | 15.6 FHD 144hz | RTX 4050 6GB,Acer,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 5- 7535HS,16GB DDR5,512GB NVMe PCIe,NVIDIA RTX4050,15.6 inch 144Hz,25680000,29980000,no,0,https://laptoptv.vn/ref-acer-nitro-5-i7-13620h-16gb-512gb-rtx4060-8gb-15-6-inch-fhd-144hz,laptop-gaming,20–30tr
44712734,Laptop Gaming cũ ASUS ROG Strix G15 Ryzen 9-5900HX | 16GB | 512GB | RTX 3060 Mobile | 15.6 Inch 2K 165Hz,ASUS,Laptop,Gaming,Cũ,6 Tháng,AMD Ryzen 9-5900HX,16GB 3200MHz DDR4,512GB PCIe NVMe,NVIDIA RTX 3060 Mobile,15.6 Inch 2K 165Hz,25880000,30560000,no,0,https://laptoptv.vn/asus-rog-strix-g15-ryzen-9-5900hx-ram-16gb-ssd-512gb-rtx-3060-15-6-inch-2k-165hz,laptop-gaming,20–30tr
44712891,[New 100%] Asus TUF A15 Ryzen 7-7435HS | 16GB | 512GB | RTX 4060 8GB | 15.6 inch FHD IPS 144Hz,Asus,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7-7435HS,16GB DDR4,512GB NVMe,RTX 4060 8GB,15.6 inch 144Hz,25990000,28990000,no,0,https://laptoptv.vn/laptop-cu-gaming-asus-tuf-a15-ryzen-7-7435hs-16gb-512gb-rtx-4060-8gb-15-6-fhd-ips-144hz,laptop-gaming,20–30tr
55573269,[New100%] HP OmniBook X Flip 2in1  Ryzen AI 7 350 | 24GB | 1TB | 14 inch FHD+ Touch | Meteor Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen AI 7 350,24GB DDR4,1TB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,26490000,29980000,yes,5,https://laptoptv.vn/new100-hp-omnibook-x-flip-2in1-ryzen-ai-7-350-24gb-1tb-14-inch-fhd-touch-meteor-silver,deal-shock|laptop-2in1,20–30tr
44712730,Laptop Gaming cũ Acer Predator Triton 500 SE Core I7-11800H | 16GB | 512GB | RTX 3060 | 16 inch 2K,Acer,Laptop,Gaming,Cũ,6 Tháng,Intel Core i7-11800H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA RTX 3060,16 inch 2K,26490000,30590000,no,0,https://laptoptv.vn/acer-predator-triton-500-se-core-i7-11800h-16gb-512gb-3060,laptop-gaming,20–30tr
56900774,[New 100%] HP Victus 16-r0360TX Core i7-13620H | 16GB | 1TB | RTX 4060 8GB | 16 inch 2K+ 240Hz,HP,Laptop,Gaming,Mới,12 Tháng,i7-13620H,8GB,1TB NVMe PCIe,,15.6 inch FHD 144hz,26680000,30890000,no,0,https://laptoptv.vn/new-100-hp-victus-16-r0360tx-core-i7-13620h-16gb-1tb-rtx-4060-8gb-16-inch-2k-240hz,laptop-gaming,20–30tr
44712727,Laptop Gaming cũ Acer Predator Helios 300 Core i7-11800H | 16GB SSD | 512GB | RTX 3060 | 15.6 inch FHD 144Hz,Acer,Laptop,Gaming,Cũ,6 Tháng,Intel Core i7-11800H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA RTX 3060,15.6 inch FHD,26790000,28190000,no,0,https://laptoptv.vn/acer-predator-helios-300-core-i7-11800h-16gb-512gb-rtx-3060,laptop-gaming,20–30tr
44712925,[New 100%] Laptop Dell Inspiron 7440 2in1 Core 7-150U | 16GB | SSD 1TB  | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 7-150U,16GB DDR5,1TB NVMe,Intel® Graphics,14 inch FHD Cảm ứng,27680000,29900000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7440-2in1-core-7-150u-16gb-ssd-1tb-14-inch-fhd-cam-ung,laptop-2in1,20–30tr
44712677,Laptop cũ Asus ROG Zephyrus G14 Ryzen 7-5800HS | 16GB | 512GB | RTX 3050 | 15.6 inch FHD 144Hz,Asus,Laptop,Gaming,Cũ,6 Tháng,Ryzen 7-5800HS,16GB DDR4 2666MHz,512GB M.2 PCIe NVMe Class 35,NVIDIA RTX 3060 6GB,"14.0"" FHD (1920 x 1080) 144Hz",27690000,28690000,no,0,https://laptoptv.vn/asus-rog-zephyrus-g14-ryzen-7-5800hs-16gb-512gb,laptop-gaming,20–30tr
81089117,[Like New] Acer Predator PHN16-71-5606 Core i5-13500HX | 16GB | 512GB | RTX 4050 | 16 inch FHD,Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i5-13500HX,16GB DDR5,512GB NVMe,NVIDIA RTX 4060 8GB,16 inch 2.5K,27890000,29980000,no,0,https://laptoptv.vn/like-new-acer-predator-phn16-71-5606-core-i5-13500hx-16gb-512gb-rtx-4050-8gb-16-inch-fhd,laptop-gaming,20–30tr
44713085,[New100%] Laptop Samsung Galaxy Book 3 X360 Core i7-1360P | 16GB | 512GB | 13.3 inch AMOLED,Samsung,Laptop,Xoay gập,Mới,12 Tháng,intel Core i7-1360P,16GB ĐR5,512GB Nvme,onboard,13 inch,28680000,29890000,no,0,https://laptoptv.vn/new100-laptop-samsung-galaxy-book-3-x360-core-i7-1360p-16gb-512gb-man-hinh-13-3-inch-amoled,laptop-2in1,20–30tr
66535024,[Like New] Acer Predator PHN16-71-5606 Core i5-13500HX | 16GB | 512GB | RTX 4060 (8GB) | 16 inch 2.5K,Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i5-13500HX,16GB DDR5,512GB NVMe,NVIDIA RTX 4060 8GB,16 inch 2.5K,29490000,32180000,no,0,https://laptoptv.vn/like-new-acer-predator-phn16-71-5606-core-i5-13500hx-16gb-512gb-rtx-4060-8gb-16-inch-2-5k,laptop-gaming,20–30tr
44712779,[New100%] Laptop Lenovo LOQ 2024 Ryzen 7-7840HS | 16GB | 512GB | RTX 4050 6GB | 15.6 inch FHD 144hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen -7840HS,16GB DDR4,512GB NVMe,Nvidia RTX 4050 6G,15.6 inch 144Hz,29490000,29890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-ryzen-7-7840hs-16gb-512gb-rtx-4050-6gb-15-6-inch-fhd-144hz,laptop-gaming,20–30tr
44712737,[New100%] Laptop Gaming Asus TUF F15 Core i7-13620H | 16GB | 512GB | RTX 4060 | 15.6 inch FHD,Asus,Laptop,Gaming,Mới,12 Tháng,Inel Core i7-13620H,16GB DDR5,512GB M.2 PCIe NVMe,NVIDIA RTX 4060,15.6 inch FHD,29780000,31990000,no,0,https://laptoptv.vn/asus-tuf-f15-core-i7-13620h-16gb-512gb-rtx-4060,laptop-gaming,20–30tr
44712775,[New100%] Laptop Lenovo LOQ 2024 15ARP9 Ryzen 7-7435HS | 16GB | 512GB | RTX 4060 8GB | 15.6 inch FHD 144hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7-7435HS,16GB DDR4,512GB Nvme,NVIDIA RTX 4060,15.6 inch 144Hz,29880000,32890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-15arp9-ryzen-7-7435hs-16gb-512gb-rtx-4060-8gb-15-6-inch-fhd-144hz,laptop-gaming,20–30tr
44712726,[New100%] Laptop Gaming Acer Predator Helios Neo 2023 Core i7-13700HX | 16GB | 512GB | RTX 4050 6GB | 15.6 inch FHD 165Hz,Acer,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-13700HX,16GB DDR5,512GB M.2 PCIe NVMe,NVIDIA RTX 4050 6GB,15.6 inch FHD,29880000,35690000,no,0,https://laptoptv.vn/acer-predator-helios-neo-2023-core-i7-13700hx-16gb-512gb-rtx-4050,laptop-gaming,20–30tr
59652035,[New100%] Laptop Lenovo LOQ 2024  15AHP9  Ryzen 7-8845HS | 16GB | 1TB | RTX 4060 6GB | 15.6 inch FHD 144Hz | Xám,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7-8845HS,16GB DDR4,1TB NVMe PCIe,NVIDIA RTX 4060,15.6 inch 144Hz,29890000,32680000,no,0,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-15ahp9-ryzen-7-8845hs-16gb-1tb-rtx-4060-6gb-15-6-inch-fhd-144hz-xam-new100-laptop-lenovo-loq-2024-15arp9,laptop-gaming,20–30tr
58665400,[Like New] Laptop Dell Latitude 9450 2in1 Core Ultra 7- 165U vPro | 16GB | 512GB | 14 inch QHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core Ultra 7 165U vPro,16GB DDR4,512GB  NVMe PCIe,Intel Iris Xe Graphics,14 inch 2.5K Cảm ứng,30390000,56690000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-9450-2in1-core-ultra-7-165u-vpro-16gb-512gb-14-inch-qhd-cam-ung,laptop-2in1,trên 30tr
44712735,[New100%] Laptop Laptop Asus ROG Strix G16 Core i5-13450HX | 16GB | 512GB | RTX 4050 | 16 inch FHD+ 165Hz,Asus,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-13450HX,8GB DDR5 4800Mhz,512GB PCIe® 4.0 NVMe™ M.2,NVIDIA® GeForce RTX™ 4050 6GB GDDR6,16-inch FHD+ (WUXGA) (1920 x 1200) 16:10,31490000,31490000,no,0,https://laptoptv.vn/new100-laptop-laptop-asus-rog-strix-g16-core-i5-13450hx-16gb-512gb-rtx-4050-16-inch-fhd-165hz,laptop-gaming,trên 30tr
59296834,[Like New] Laptop Dell Latitude 9450 2in1 Core Ultra 7- 165U vPro | 32GB | 512GB | 14 inch QHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core Ultra 7 165U vPro,32GB,512GB  NVMe PCIe,Intel Iris Xe Graphics,14 inch 2.5K Cảm ứng,31680000,56690000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-9450-2in1-core-ultra-7-165u-vpro-32gb-512gb-14-inch-qhd-cam-ung,laptop-2in1,trên 30tr
44712747,[New 100%] Laptop Lenovo Legion Y7000 2024 Core i7-13650HX | 24GB | 512GB | RTX 4060 8GB | 15.6 inch FHD 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel® Core i7-13650HX,24GB DDR5,512GB NVMe PCle Gen 4,RTX 4060 8G,15.6 inch 144Hz,32390000,31990000,no,0,https://laptoptv.vn/lenovo-legion-y7000-2024-core-i7-13650hx-24gb-512gb-rtx-4060-8gb-15-6-fhd-144hz,laptop-gaming,trên 30tr
44712685,[New100%] Laptop Lenovo Legion Slim 5 Y7000P Core i7-13620H | 16GB | 1TB | NVIDIA RTX 4050 Mobile | 16 inch 2K 165Hz 100% sRGB,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-13620H,16GB 5200MHz DDR5,1TB PCIe NVMe,NVIDIA RTX 4050 Mobile,16 inch 2K 165Hz 100% sRGB,32880000,31890000,no,0,https://laptoptv.vn/lenovo-legion-slim-5-y7000p-core-i7-13620h-16gb-1tb-4050,laptop-gaming,trên 30tr
44712799,Like new Lenovo Legion 5 R7000 APH9 | Ryzen 7-7840H 16GB 512GB RTX 4060 8GB 15.6'' FHD 144Hz,Lenovo,Laptop,Gaming,Likenew,6 Tháng,Ryzen 7-7840H,16GB DDR5,512GB PCIe NVMe,NVIDIA RTX 4060,16 inch 2K 144Hz,33490000,35890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-legion-slim-5-gen-8-ryzen-7-7840h-16gb-1tb-4060-man-hinh-16-inch-2k-165hz-100-srgb,laptop-gaming,trên 30tr
60212420,[New100%] Lenovo Gaming Lecoo Fighter 7000 Model 2025 | Core i7-14650HX | 16GB | 1TB | RTX 5060 8GB | 16.0 inch 2.5K 180Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-14650HX,16GB DDR5 5600 MHz,1T PCle,NVIDIA® GeForce RTX 5060,16″ 2.5K 180Hz,34480000,39680000,no,0,https://laptoptv.vn/new100-lenovo-gaming-lecoo-fighter-7000-model-2025-core-i7-14650hx-16gb-1tb-rtx-5060-8gb-16-0-inch-2-5k-180hz,laptop-gaming,trên 30tr
44712764,[New100%] Laptop Gaming Lenovo Legion 5 R7000 Ryzen 7-7735H | 16GB | 512GB | RTX 4060 8GB | 15.6 inch FHD 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7,16GB DDR4,512GB NVMe,RTX 4060 8G,15.6 inch 144Hz,34890000,38990000,no,0,https://laptoptv.vn/new100-laptop-gaming-lenovo-legion-5-r7000-ryzen-7-7735h-16gb-512gb-rtx-4060-8gb-15-6-fhd-144hz,laptop-gaming,trên 30tr
56053390,[New 100%] Laptop Lenovo Legion Y7000  2025 Core i7-14650HX | 16GB | 512GB | RTX 5060 8GB | 15.3 inch 2K+ 180Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel® Core i7-14650HX,16GB DDR4,512GB NVMe PCle Gen 4,RTX 4060 8G,15.3 inch 2K+ 180Hz,35780000,39690000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000-2025-core-i7-14650hx-16gb-512gb-rtx-5060-8gb-15-3-inch-2k-180hz,laptop-gaming,trên 30tr
44712805,[New 100%] Laptop Lenovo Legion Slim 5 Core i7-13700H | 16GB | 1TB | RTX 4060 | 16 inch 2K 165Hz 100% sRGB,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-13700H,16GB DDR5,1TB PCIe NVMe,NVIDIA RTX 4060,16 inch 2K 165Hz,36890000,38890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-legion-slim-5-core-i7-13700h-16gb-1tb-4060-man-hinh-16-inch-2k-165hz-100-srgb,laptop-gaming,trên 30tr
59464728,[New100%] Lenovo Gaming Lecoo Fighter 7000 Model 2025 | Ryzen 9-8940HX | 16GB | 1T | RTX 5060 8GB | 16.0 inch 2.5K 180Hz,,,Gaming,Mới,12 Tháng,AMD Ryzen 9-8940HX,16GB DDR5 5600 MHz,1T PCle,NVIDIA® GeForce RTX 5060,16″ 2.5K 180Hz,36980000,40890000,no,0,https://laptoptv.vn/new100-lenovo-gaming-lecoo-fighter-7000-model-2025-ryzen-9-8940hx-16gb-1t-rtx-5060-8gb-16-0-inch-2-5k-180hz,laptop-gaming,trên 30tr
44712793,[New 100%] Laptop Lenovo Legion Pro 5 Y9000P Core i7-13700HX | 16GB | 1TB | RTX 4060 | 16 inch 2K 240Hz 100% sRGB,Lenovo,Laptop,Gaming,Mới,12 Tháng,intel Core i7-13700HX,16 GB DDR5,1TB PCIe NVMe,NVIDIA RTX 4060,16 inch 2K 240Hz,37890000,39890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-legion-pro-5-y9000p-core-i7-13700hx-16gb-1tb-4060-man-hinh-16-inch-2k-240hz-100-srgb,laptop-gaming,trên 30tr
44712888,[Like new] Laptop Acer Predator Helios Ne HN16-72-7148 Core i9-14900HX | 16GB | 1TB | RTX 4060 8gb | 16 inch  2K+ 180Hz),Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i9-14900HX,16GB DDR4,1TB NVMe,RTX 4060 8G,16 inch 2K 180Hz,38690000,43123700,no,0,https://laptoptv.vn/new-100-laptop-acer-predator-helios-ne-hn16-72-7148-core-i9-14900hx-16gb-1tb-rtx-4060-8-2k-180hz,laptop-gaming,trên 30tr
44712797,[Like New]  Lenovo Legion Pro 5 R9000P 2024 Ryzen 9-7945HX | 16GB | 1TB | RTX 4060 8GB | 16 WQXGA 240Hz Glacier White,Lenovo,Laptop,Gaming,Likenew,6 Tháng,AMD Ryzen 9-7945HX,16GB DDR5,1TB PCIe NVMe,RTX 4060,16 inch 2K 240Hz,38690000,41590000,no,0,https://laptoptv.vn/like-new-laptop-lenovo-legion-pro-5-r9000p-ryzen-9-7945hx-16gb-1tb-rtx-4060-16-inch-2k-240hz-100-srgb,laptop-gaming,trên 30tr
44712884,[New 100%] Laptop Acer Predator Helios Ne HN16-72-7148 Core i9-14900HX | 16GB | 1TB | RTX 4060 8GB | 16 inch 2K 240Hz),Acer,Laptop,Gaming,Mới,12 Tháng,Intel Core i9-14900HX,16GB DDR5,1TB NVMe,RTX 4060 8GB,16 inch 2K 240Hz,38990000,43678540,no,0,https://laptoptv.vn/new-100-laptop-acer-predator-helios-ne-hn16-72-7148-core-i9-14900hx-16gb-1tb-rtx-4060-8gb-240hz,laptop-gaming,trên 30tr
57702579,[New 100%] Laptop Lenovo Legion Y7000 IRX10  Core i7-13650HX | 24GB | 512GB | RTX 5060 | 15.3 inch FHD 165Hz  Black,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel® Core i7-13650HX,24GB DDR5,512GB NVMe PCle Gen 4,RTX 4060 8G,15.3 inch FHD 165Hz,39880000,42890000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000-irx10-core-i7-13650hx-24gb-512gb-rtx-5060-15-3-inch-fhd-180hz-black,laptop-gaming,trên 30tr
44712880,[New 100%] Laptop Acer Predator Helios Ne HN16-72-7148 Core i9-14900HX | 16GB | 1TB | RTX 4070 8GB | 16 inch 2K 240Hz,Acer,Laptop,Gaming,Mới,12 Tháng,intel Core i9-14900HX,16 GB DDR5,1 TB Nvme,NVIDIA GeForce RTX 4060 8GB,16 inch 2k+,42890000,45569000,no,0,https://laptoptv.vn/new-100-laptop-acer-predator-helios-ne-hn16-72-7148-core-i9-14900hx-16gb-1tb-rtx-4070-8gb-240hz,laptop-gaming,trên 30tr
60216396,[New 100%] Lenovo Legion R7000P 2025_16ADR10 Ryzen 9-8940HX | 16G |  1TB | RTX 5060 8G | 16inch  2.5K 240Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 9-8940HX,16GB DDR4,512GB NVMe PCle Gen 4,RTX 5060 8GB,16inch 2K+ 240Hz,52980000,56880000,no,0,https://laptoptv.vn/new-100-legion-r7000p-2025-16adr10-ryzen-9-8940hx-16g-1tb-rtx-5060-8g-16inch-2-5k-240hz,laptop-gaming,trên 30tr
78204962,[New 100%] Laptop Lenovo Legion Y7000P 2025 Core i9-14900HX | 16GB | 1TB | RTX 5060 8GB | 16 2K+ 240Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,,16GB DDR4,512GB NVMe PCle Gen 4,RTX 4060 8G,16inch 2K+ 240Hz,53990000,48880000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000p-2025-core-i9-14900hx-16gb-1tb-rtx-5060-8gb-16-2k-240hz,laptop-gaming,trên 30tr
56994066,[New 100%] Laptop Lenovo Legion Y7000P 2025 Core i9-14900HX | 16GB | 1TB | RTX 5070 8GB | 16 2K+ 240Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,,16GB DDR4,512GB NVMe PCle Gen 4,RTX 4060 8G,16inch 2K+ 240Hz,54390000,58880000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000p-2025-core-i9-14900hx-16gb-1tb-rtx-5070-8gb-16-2k-240hz,laptop-gaming,trên 30tr
